企业利润,平台利润,消费者总效益,flag
9482.36,2248.68,28408.5,0
9406.57,2018.4,49361.95,0
6286.84,2752.71,54230.0,0
10263.72,2006.49,47337.34,0
9106.98,2027.74,39079.54,0
10436.01,1878.23,48427.23,0
7137.62,2615.15,32128.08,0
10462.84,2415.05,46584.65,0
9730.92,2195.15,48418.19,0
9243.66,2807.84,28825.09,0
5545.31,1843.01,52304.59,0
7216.49,5356.1,43955.62,0
7762.37,4281.38,40903.38,0
6719.2,3341.77,31007.17,0
6351.54,1869.23,50378.91,0
7680.73,2003.66,46118.06,0
9560.24,2880.53,46869.93,0
6442.74,2547.5,57126.84,0
8868.53,2043.93,36285.46,0
10891.68,1942.51,31089.15,0
6000.67,3191.84,36826.06,0
7501.17,1769.95,52685.55,0
11658.26,1825.78,38507.4,0
6389.61,2257.45,31367.69,0
2237.67,4390.44,36999.08,0
9540.71,1896.18,47135.8,0
9716.43,1895.18,44967.45,0
7695.52,1948.5,29506.08,0
3687.85,1100.56,59195.55,0
6219.59,3223.45,32389.55,0
8508.42,2222.8,39149.05,0
2322.75,1887.95,68130.55,0
8963.19,2097.77,37306.52,0
9401.24,2378.09,25456.31,0
7494.81,2005.13,51205.18,0
8350.97,2570.77,31829.47,0
6607.49,1965.95,38528.62,0
9596.14,1915.94,29624.71,0
9423.46,2283.3,46721.49,0
6773.39,2117.79,35489.35,0
7629.7,3920.46,45544.25,0
9293.24,1776.55,48268.98,0
10280.64,1818.81,49161.15,0
9374.34,2217.53,33377.51,0
7729.88,2151.49,37059.65,0
11300.87,1953.72,47456.59,0
5601.45,6943.28,42947.53,0
6262.55,2182.06,27493.23,1
2384.29,2629.84,58359.72,0
3679.09,2053.15,50971.43,0
10256.03,1928.18,34196.98,0
6853.16,2316.36,48887.23,0
6837.81,1849.7,55459.32,0
2487.78,3130.31,40943.66,0
4296.46,6865.63,30157.76,0
7741.62,3568.03,27137.07,0
2386.17,3791.0,32555.37,1
6573.75,1934.52,52720.72,0
7088.46,4541.86,47694.81,0
4284.41,5357.78,54952.97,0
5671.71,1994.9,28143.87,1
5566.57,2645.15,39383.5,0
11102.4,1822.36,42438.7,0
7505.53,1770.01,46914.18,0
9191.5,2339.82,49116.84,0
10632.44,1980.53,36281.32,0
10176.46,1794.81,24065.92,1
6170.45,6189.97,43578.09,0
8564.55,2172.14,52654.71,0
7213.58,1907.34,36781.09,0
5659.81,1829.18,59316.15,0
8379.72,3484.91,43221.8,0
8984.15,1718.93,50595.68,0
7530.76,2119.72,52537.29,0
8159.42,2346.2,50847.01,0
9449.1,2121.13,47536.72,0
9140.09,3256.74,42594.52,0
8086.99,2402.33,43068.86,0
5704.05,2611.65,44177.98,0
5631.99,2905.07,50067.83,0
9960.8,1801.7,42973.21,0
9210.42,2947.53,35635.75,0
9640.08,1882.13,28127.43,0
8353.12,2101.17,31326.16,0
7495.43,1907.34,54191.98,0
9692.55,2392.31,40798.46,0
8571.53,1852.72,46910.08,0
6993.42,3202.35,43086.2,0
5744.82,1822.75,30685.11,1
5099.29,3300.06,50001.5,0
9839.72,2577.61,36078.45,0
7914.07,3882.99,45025.18,0
9601.73,1929.41,31617.47,0
7410.12,2437.36,51314.39,0
4385.2,3068.28,61365.63,0
7359.55,2262.08,32379.54,0
11639.56,2158.44,43630.52,0
5778.31,2566.54,29263.3,0
6787.46,2347.3,41342.54,0
7484.78,2514.05,36300.51,0
8896.33,2479.91,24962.75,0
5505.1,2176.82,49832.43,0
11563.45,2133.5,38414.7,0
5267.46,4275.17,47797.22,0
9941.8,1855.68,28566.84,0
7492.93,2638.48,45542.7,0
7546.69,2040.26,36256.69,0
7209.64,2172.59,41957.75,0
8328.21,3120.38,37993.21,0
6579.72,2723.83,38512.33,0
7552.2,1941.8,50018.85,0
8940.0,2157.0,25380.98,0
6778.55,2005.97,48795.52,0
8083.1,2074.05,31583.21,0
10091.47,2834.67,26091.39,0
11064.57,1657.96,46565.91,0
6573.87,4159.44,34931.35,0
9152.39,2427.07,43620.11,0
9247.01,2425.79,48166.58,0
6193.41,1816.14,52053.63,0
6731.64,2189.23,52676.96,0
7261.88,1385.44,28926.23,1
11159.7,1647.02,35535.72,0
8835.67,2228.77,44566.75,0
7369.29,2500.63,54086.8,0
6022.68,2395.22,42666.85,0
9464.09,2099.54,41774.65,0
7350.79,2347.42,35509.21,0
5837.63,4909.01,41009.14,0
9041.48,2356.15,44360.65,0
5506.03,2619.78,60216.28,0
7515.77,2086.42,35609.47,0
11163.93,1825.82,38243.07,0
7767.39,2022.78,39370.08,0
6722.23,2348.59,56286.59,0
5895.17,2113.82,44068.81,0
3285.23,4916.41,51342.07,0
9371.86,1706.61,38846.63,0
6498.82,1815.25,57669.09,0
6784.24,1771.89,29161.03,0
9992.84,1818.42,50689.5,0
9540.28,2067.77,39514.47,0
8475.37,2085.55,38147.41,0
8867.05,3450.85,39723.62,0
6367.31,5472.91,32569.15,0
5651.65,2290.05,52004.97,0
8749.5,2949.12,39717.06,0
9348.23,2102.34,34810.74,0
8746.63,1925.96,40899.72,0
4746.02,3481.33,37490.49,0
6661.38,1916.7,44162.54,0
2333.73,6925.53,51150.83,0
6844.15,1964.19,45039.08,0
9153.16,1895.24,45497.95,0
8334.35,2173.86,31620.48,0
7534.28,2482.95,33511.8,0
8923.57,3125.16,37657.03,0
3283.77,5614.95,49083.13,0
8556.09,1998.01,30203.18,0
3518.29,6067.35,42175.98,0
5074.96,3785.16,44168.48,0
10405.88,2894.68,31751.34,0
9124.46,1961.71,52953.66,0
9157.36,2181.65,49383.07,0
9926.22,2918.89,45465.96,0
5835.52,2025.5,34439.28,0
10408.61,1833.51,43009.0,0
5665.84,2110.59,48149.73,0
7055.79,2718.26,53812.53,0
6104.57,4564.02,43147.0,0
5696.55,2053.83,36224.1,0
6690.79,2254.79,34756.94,0
9245.33,2123.05,47689.55,0
6164.13,2849.47,49457.58,0
6125.05,1795.87,45109.1,0
7231.28,2242.32,47678.04,0
8911.91,2067.31,34413.0,0
3686.92,6015.74,40348.4,0
6860.64,2405.47,53017.87,0
7778.17,2291.28,43266.82,0
7642.67,4337.05,40241.37,0
9947.57,2086.02,30908.57,0
9596.23,2267.03,50070.39,0
6519.41,3045.26,36213.79,0
10165.62,2007.73,37589.64,0
9998.64,2888.57,28293.77,0
7833.84,1945.23,30067.14,0
7591.91,3006.9,39862.62,0
5305.06,3744.14,28522.95,0
8566.54,2406.75,24431.36,1
7310.73,2376.46,25968.13,1
10056.56,2076.94,51166.68,0
5561.45,3711.1,56831.81,0
10550.26,1849.88,43469.37,0
6009.99,2022.66,31426.72,0
4611.87,5313.48,57071.42,0
11570.58,2013.05,39462.86,0
9510.47,1995.86,43712.54,0
5097.89,5104.82,53834.2,0
7371.03,2363.6,33619.84,0
9916.13,1861.55,41266.52,0
8104.81,2378.93,37420.65,0
10232.83,1907.89,24579.2,0
5912.94,2549.06,38684.59,0
9199.28,2255.61,52717.07,0
7668.96,2314.43,39664.48,0
9053.6,2072.49,52932.06,0
6337.07,1629.51,41977.84,0
7658.85,1795.14,39282.24,0
9280.74,2447.54,51472.27,0
4022.03,4127.89,43395.79,0
6902.88,2692.78,33828.29,0
7858.13,1904.74,55567.12,0
8661.65,3158.16,32780.72,0
5885.78,1389.82,35846.43,0
7014.45,2602.83,48252.24,0
8102.16,2059.84,26689.21,0
7362.65,2265.85,57606.59,0
5404.2,2475.39,42099.08,0
9210.57,1971.6,35321.1,0
6541.19,2750.49,44386.03,0
9249.46,1990.4,43191.96,0
10520.48,2145.1,49707.48,0
10845.33,1883.33,41002.74,0
7150.16,2151.44,42877.76,0
6004.52,2784.69,28895.74,0
9241.2,1934.38,46579.03,0
9172.92,2075.37,52279.23,0
10362.65,2218.3,26404.09,0
4939.3,1429.27,45162.91,0
8176.85,2824.39,42050.62,0
6224.21,2335.51,34832.6,0
6830.81,2286.15,43125.08,0
3289.61,5574.27,36492.79,0
10820.25,1738.39,33008.85,0
8272.18,2061.09,37456.29,0
9486.91,3172.68,30835.43,0
7325.7,2088.72,54261.72,0
8150.0,1773.5,54395.44,0
7985.08,2181.18,36669.72,0
10196.39,1952.67,28194.09,0
7482.01,2794.56,30994.97,0
9330.39,2541.5,40923.25,0
8039.82,2595.56,34173.1,0
7254.16,2186.02,26755.58,1
6783.78,3201.58,51471.78,0
9006.0,1707.17,26848.75,1
6794.0,2933.79,53046.89,0
7813.62,1892.31,27053.42,0
3896.63,1352.67,58853.62,0
8844.07,3394.4,46441.95,0
6917.48,2559.4,28809.5,0
8164.87,1856.01,28575.73,0
10787.35,1913.59,32474.51,0
8567.03,2318.0,36532.22,0
8411.94,2277.61,51875.27,0
9500.69,2363.37,27092.61,0
5515.28,1903.5,57267.07,0
8753.53,2307.62,53968.05,0
10500.37,1858.15,46939.41,0
6199.14,2127.73,47123.37,0
5849.43,3497.59,54480.5,0
5560.6,2073.74,49868.68,0
7714.4,2165.28,48123.87,0
4497.53,3616.08,51673.71,0
5329.78,5179.87,48082.95,0
6005.55,1842.92,33539.65,0
7474.87,1613.39,33531.67,0
8114.78,2171.83,44970.22,0
9796.69,1780.64,50098.86,0
9902.81,2346.39,30463.7,0
8161.56,2000.21,36186.45,0
8663.57,2550.12,45388.87,0
9751.28,1904.56,29054.35,0
8072.95,2329.39,27294.46,0
6826.79,2561.87,46627.94,0
3240.74,4511.57,28238.98,1
8629.13,1930.46,49365.66,0
6197.68,2442.3,49257.22,0
8057.0,1851.34,52465.37,0
7597.8,2111.06,40943.23,0
3232.44,1245.96,41366.93,1
6097.79,4889.1,28508.13,0
5150.19,5289.02,52967.31,0
7804.13,2433.04,44187.76,0
9426.23,1784.38,25937.83,0
7331.66,1743.62,36135.34,0
10121.32,2114.82,50640.06,0
4129.96,2265.82,43427.85,0
7222.19,1865.81,55583.04,0
6429.96,2272.47,56388.31,0
10502.04,2132.32,49893.89,0
8918.19,3161.39,48960.33,0
6867.15,2394.45,40065.13,0
4727.22,6597.26,46726.78,0
7122.88,2776.1,28090.0,0
8076.56,3387.08,38690.47,0
10817.02,1960.18,35761.07,0
5698.64,5979.19,29951.56,0
7523.7,3351.1,27690.81,0
6374.05,2821.79,32559.41,0
11094.94,2051.54,30704.84,0
9345.4,1918.86,26339.32,0
10198.29,2194.47,27621.84,0
6426.25,5488.02,31188.99,0
7465.88,2818.29,28194.99,0
5503.34,1932.91,50200.14,0
2364.57,2557.05,51229.2,0
5745.45,5705.43,29041.57,0
9344.71,2424.66,40661.06,0
5700.0,5284.12,39841.06,0
6656.69,2317.67,51727.32,0
4955.42,3961.15,35025.62,0
5203.08,5969.33,29131.13,0
6415.42,1667.13,45177.06,0
2053.95,4609.52,38988.71,0
7123.73,2420.42,29257.36,0
6013.4,2052.08,34490.7,0
7783.1,2692.88,35312.69,0
7073.49,3004.69,49059.95,0
5572.5,1383.76,44498.1,0
8080.12,1614.35,56492.71,0
6805.64,2652.27,34006.35,0
6412.77,1889.0,38607.21,0
9505.86,2779.85,32853.69,0
6579.32,1966.01,28330.38,0
6067.83,2809.31,47690.17,0
9401.77,3527.39,31952.91,0
9156.86,2292.74,48124.62,0
3067.46,2614.73,61736.86,0
10117.28,2179.92,38580.95,0
4988.2,4943.96,53994.4,0
5800.22,2012.98,34788.58,0
7385.12,2648.45,46414.63,0
3107.03,3370.26,62645.61,0
6767.78,2178.03,49769.7,0
7739.48,2121.01,48083.28,0
11363.1,1807.9,30648.46,0
9692.46,3297.91,39563.39,0
10057.25,1781.94,26279.01,0
8167.09,2178.77,35324.7,0
5366.07,2987.48,54632.27,0
10318.39,1879.89,48692.44,0
10265.68,2076.9,24527.91,0
3024.31,4767.39,34638.16,0
10414.03,1936.98,35101.31,0
3239.51,2902.54,51558.44,0
9279.69,2337.19,37041.92,0
6247.2,4302.0,30491.79,0
7927.95,1846.3,52595.81,0
7213.97,2251.85,55757.04,0
6234.93,2822.56,35926.31,0
3299.12,5550.98,34214.81,0
8419.9,1156.18,49383.07,0
10825.03,2341.7,38244.41,0
10214.29,1758.13,36855.09,0
5933.22,1900.75,32036.03,0
10016.33,1752.69,43351.62,0
8730.62,2097.53,34744.25,0
6205.8,2099.56,38414.59,0
6976.46,1799.97,29004.72,0
8627.95,2567.55,49345.98,0
9154.07,1925.14,27868.15,0
5869.6,1880.08,47497.58,0
7653.77,2951.12,29146.01,0
7596.56,1681.42,38432.85,0
6033.53,3809.53,41199.13,0
5998.61,1814.46,54404.97,0
8284.93,2267.35,41906.74,0
6637.47,2116.17,34164.57,0
7466.54,2227.39,36070.12,0
6344.9,2689.38,59167.12,0
8165.98,2310.46,39866.59,0
6713.4,2513.07,30392.34,0
10212.06,2743.87,35706.86,0
2819.84,3910.37,39033.51,0
7288.11,5317.08,40234.18,0
9708.83,2207.24,46734.15,0
6904.21,2035.17,52155.57,0
9308.52,2860.09,36553.12,0
9268.94,2315.44,37019.25,0
10197.42,2572.12,34385.51,0
6768.03,2659.32,31723.57,0
8351.96,2256.36,27668.96,0
10704.95,1797.47,29649.96,0
3074.64,2249.75,65373.17,0
11393.43,1640.39,45016.96,0
7069.43,5171.63,38525.32,0
5894.62,1508.03,51221.36,0
6695.6,1449.81,58984.07,0
5501.2,1774.63,58864.84,0
6860.8,2389.31,52602.64,0
6474.14,2350.25,48774.68,0
7598.6,2849.41,36975.62,0
7058.48,3963.09,24588.14,1
6670.6,3479.08,53638.64,0
6601.1,4251.61,52299.27,0
9660.05,2123.57,42670.73,0
7681.9,1739.12,39790.96,0
8634.69,3419.08,28012.51,0
7658.92,2625.8,34124.79,0
10222.93,1722.43,32800.97,0
8638.44,1858.74,34297.58,0
7054.23,2163.17,46263.11,0
6757.57,1912.88,47973.55,0
6766.97,1779.31,29773.25,0
9554.73,1916.33,41058.44,0
5246.56,2428.03,60082.84,0
8645.79,3968.61,36343.21,0
9045.0,2425.24,51998.3,0
7231.87,2207.76,32587.32,0
5731.89,6113.56,40928.24,0
6629.9,1999.9,37065.74,0
6144.8,3714.86,35318.62,0
3116.99,3586.27,40943.96,0
10706.42,2091.2,42948.22,0
9248.16,2511.27,38152.9,0
6620.91,2015.43,44760.48,0
8503.04,2837.04,40600.17,0
7414.67,2360.61,26511.29,1
6404.07,2587.28,33617.76,0
8874.47,1903.81,38377.5,0
8023.74,1990.3,29882.86,0
8534.15,1873.9,45362.65,0
7236.97,3454.88,34268.2,0
6861.26,2590.67,29323.92,0
7400.99,2082.15,44009.36,0
5629.52,5867.22,38548.65,0
8618.61,2113.41,38386.16,0
10005.53,1693.36,38122.21,0
8561.18,1828.57,36285.03,0
5990.61,5053.25,26497.95,1
6554.03,2662.73,52793.24,0
5576.96,2442.39,44767.11,0
10134.81,2575.11,43538.16,0
8924.69,3194.53,40647.6,0
10114.79,1907.57,28734.94,0
5035.84,4318.61,48575.54,0
8531.96,2873.25,30025.32,0
7064.21,1429.16,29028.27,1
6246.84,1834.55,34548.44,0
7240.63,1954.25,26669.35,1
9973.03,2065.59,31543.72,0
10124.04,1776.45,43250.22,0
7903.26,2052.14,49877.56,0
10522.81,2147.91,31496.74,0
4775.74,3928.32,37111.24,0
6374.67,2318.54,56383.51,0
6058.42,1908.3,54702.1,0
6338.58,1781.59,28147.2,1
8678.81,1811.08,39291.07,0
10474.06,1843.61,28901.47,0
7560.98,2473.18,36684.13,0
6522.67,2011.15,45065.36,0
2979.75,3882.1,60110.48,0
7576.45,3403.72,43545.9,0
9375.65,1904.1,47468.83,0
10642.31,2305.62,37877.96,0
10057.73,2442.03,29881.26,0
8585.4,2117.81,26419.64,0
7877.36,2157.24,40053.57,0
5872.75,2305.1,48699.61,0
5585.36,2197.43,54228.59,0
11714.11,1873.12,35260.97,0
6098.17,2149.61,31430.13,0
3694.22,7754.22,48325.52,0
9945.31,1984.4,38927.19,0
7880.43,2212.39,35838.48,0
7348.36,2576.26,53856.97,0
7315.24,2648.27,38669.62,0
10669.37,1833.09,36300.32,0
10462.56,2186.94,44881.8,0
5511.22,2522.34,42573.8,0
5670.29,1767.95,55653.95,0
7889.41,1342.5,31933.83,0
6070.04,1763.79,39555.62,0
10293.71,2161.87,40961.64,0
8244.8,2192.91,43847.51,0
4386.58,6082.1,34760.62,0
8309.88,1748.01,45672.17,0
9179.69,2201.83,41007.93,0
5839.88,2468.46,31730.24,0
3250.78,4187.87,60586.32,0
6379.13,1867.9,35192.78,0
4702.12,4263.66,35400.11,0
7041.03,1979.77,41232.92,0
8301.78,1920.01,48649.31,0
8165.46,2531.56,38189.62,0
9784.81,2083.7,32873.64,0
6952.07,2003.9,46871.06,0
8151.7,2562.84,31070.78,0
2375.63,7659.03,52299.28,0
5906.33,2806.57,47181.77,0
7107.63,2565.16,32650.26,0
4691.47,4309.3,27784.21,1
9149.13,2386.15,28781.57,0
6931.82,1828.9,55510.83,0
5000.06,6544.47,51505.04,0
10490.31,1535.44,30116.42,0
9341.22,1942.53,48399.14,0
6674.95,4025.96,34704.25,0
6020.54,2120.34,36620.66,0
7967.52,2663.44,47654.13,0
6059.05,2590.04,43572.76,0
6165.74,1865.74,27628.79,1
7184.12,1903.93,52554.85,0
7106.73,1926.92,41242.29,0
8608.89,1926.09,32312.91,0
7035.12,1836.68,57465.04,0
5882.42,2424.49,46091.14,0
5375.08,1911.18,58411.14,0
9362.63,1822.77,36048.71,0
11206.72,1729.21,45568.79,0
7340.18,2013.31,30447.23,0
9383.51,1794.9,42324.81,0
12038.53,1797.71,36562.11,0
6238.67,2613.4,33785.3,0
8379.94,2772.09,28688.19,0
5738.55,1952.29,60565.15,0
6658.58,2689.54,28936.03,0
8646.7,3571.13,33597.63,0
5264.23,4280.2,54267.88,0
4589.5,5549.73,57172.14,0
5857.37,2355.35,55432.88,0
9559.94,1966.09,49459.15,0
6758.2,2758.91,43714.73,0
6823.61,2048.25,51083.04,0
10192.07,2151.73,23688.05,1
9280.19,1940.16,44444.58,0
5842.94,2470.28,48349.87,0
10464.63,3079.73,28309.35,0
5879.06,2053.69,29471.0,0
6292.73,2249.49,53500.83,0
6333.05,2396.32,56849.83,0
4561.05,2702.02,37357.74,0
6006.74,2223.56,47710.03,0
8325.27,2411.11,37801.93,0
3769.7,6392.98,45999.82,0
9620.2,2275.11,31912.32,0
9331.04,1853.9,31614.02,0
9937.04,2041.19,30925.76,0
7933.77,1982.18,45080.92,0
11663.44,1707.81,47625.22,0
5705.68,3025.65,50773.66,0
5806.96,2090.29,47758.44,0
1774.42,2366.4,60180.73,0
6974.71,2714.48,27446.91,0
7480.62,2864.3,53443.97,0
6297.91,2034.19,30549.21,0
8962.67,3409.77,41233.87,0
6857.03,2350.56,49782.7,0
6100.86,1883.59,36381.94,0
5754.72,3301.0,27616.07,1
10608.46,2037.47,36928.51,0
9272.58,1974.92,27863.03,0
6930.86,3203.83,40148.89,0
5989.37,5700.94,41475.72,0
1850.87,4408.06,62781.57,0
5803.51,2446.61,27936.68,1
5605.18,1725.11,61048.94,0
9338.97,2020.42,32626.11,0
8427.29,1881.09,28753.26,0
4720.11,6347.86,44987.79,0
4889.11,2280.93,43205.13,0
8000.45,2614.91,50035.06,0
8230.41,1899.66,35715.23,0
8016.79,2306.64,54876.55,0
6303.86,1791.76,57715.66,0
6690.05,2475.87,31834.54,0
8261.71,2376.29,39275.8,0
6081.21,2495.14,42764.23,0
10628.56,2060.37,29891.37,0
5749.37,2698.92,28556.29,0
11246.27,1848.4,40380.23,0
6643.78,2260.49,41591.74,0
6839.76,2622.42,30756.38,0
7436.9,2550.56,46897.44,0
6624.93,2523.89,34165.57,0
12049.89,1744.69,34228.77,0
7151.11,3140.49,32931.37,0
5317.89,2320.71,28156.32,1
3113.21,4155.56,30331.24,1
8965.56,2797.19,40893.7,0
3521.86,4910.59,42262.11,0
6815.41,3408.33,26060.63,1
3871.07,4692.35,57194.0,0
8076.23,2998.34,37558.0,0
7605.91,2362.23,43833.82,0
4191.62,5306.84,35329.84,0
9348.6,1823.3,50354.33,0
7500.26,1776.13,32675.94,0
4277.31,3221.99,54613.29,0
8838.17,1983.25,27662.85,0
8921.85,2086.98,48342.4,0
6000.79,2850.03,51575.52,0
11757.28,1809.69,38111.52,0
2895.19,4115.66,37969.56,0
8060.02,2113.86,38717.4,0
7182.78,2315.53,50125.01,0
6502.4,1692.57,44519.51,0
7595.63,1793.08,42756.26,0
3463.85,6162.74,46106.78,0
10778.55,1880.79,32238.55,0
9034.68,2255.12,42431.28,0
8377.0,3926.92,25918.65,0
8373.97,2854.16,30247.09,0
2223.36,5191.03,61053.41,0
7125.48,1964.17,31018.46,0
10225.89,2062.19,44394.49,0
4104.66,4664.75,27662.65,1
6498.71,4244.08,39932.44,0
6157.48,2343.98,51128.63,0
7387.52,3701.4,52628.16,0
10579.89,2222.26,27127.54,0
3253.14,3405.89,59780.62,0
8761.5,2774.08,48102.58,0
8537.76,1940.87,28476.04,0
5552.25,3208.34,34695.57,0
4731.77,2683.21,52887.84,0
10963.03,1720.2,26322.75,0
8817.26,2269.97,44834.42,0
8119.79,1656.5,54096.59,0
11022.11,1967.95,38290.81,0
7851.86,1738.35,31095.25,0
10142.58,1375.36,39943.96,0
9294.02,3948.73,35084.4,0
5572.59,5634.23,40990.5,0
6319.66,2633.66,27097.98,1
8395.48,2352.32,34078.9,0
7168.36,1895.96,32834.62,0
6588.08,3999.13,27223.0,0
5252.97,2323.11,50718.87,0
8651.92,2173.17,25456.16,1
3700.06,3551.03,39881.26,0
5585.76,2669.86,56114.39,0
8160.43,1670.64,50424.99,0
1880.47,895.57,37926.51,1
6173.45,1862.12,54530.74,0
8084.52,2729.29,53384.05,0
9208.83,2722.6,41290.71,0
6730.15,3773.79,47025.56,0
10775.61,2241.24,36930.62,0
8588.46,2521.09,32758.84,0
11031.03,2064.64,37714.69,0
8444.87,2180.11,39008.45,0
7240.78,2107.62,32530.87,0
7225.23,2434.7,45397.57,0
8038.48,2107.33,46443.44,0
8662.9,2398.52,37427.33,0
3978.57,4192.85,50649.68,0
9546.9,2092.67,49298.68,0
7216.63,1847.33,41424.74,0
5986.01,1878.74,36957.57,0
6510.86,2405.45,30610.31,0
6483.65,1715.61,56598.15,0
9702.84,2212.74,51647.71,0
8710.6,2041.4,42991.63,0
11055.19,1822.33,27801.13,0
5548.5,1850.97,52954.97,0
3551.89,2740.54,60635.04,0
6103.21,2370.43,43468.85,0
5082.29,6400.87,46033.24,0
11608.22,1801.24,33102.1,0
6085.05,1821.19,31695.44,0
11098.18,1772.29,39489.65,0
8915.56,1902.36,31674.66,0
8436.07,1780.77,32205.78,0
5504.86,3543.59,46389.93,0
9789.73,1945.63,50667.54,0
10375.04,2266.07,35558.93,0
8755.75,2031.56,32534.7,0
8762.46,2036.9,38552.04,0
3380.75,2935.66,64496.47,0
8480.9,3325.14,40097.88,0
6469.44,3962.06,28900.49,0
10516.79,1791.79,40914.47,0
8420.2,2376.48,44932.1,0
3811.14,2695.12,58353.72,0
9313.53,1912.43,49534.05,0
5724.08,1839.91,46081.01,0
7281.11,1719.98,41830.22,0
6749.82,1924.17,39119.29,0
9796.29,2154.04,45289.33,0
9142.19,2392.07,24359.05,1
6985.58,2483.1,51481.97,0
6428.25,2280.53,35006.72,0
7167.9,2813.18,39513.88,0
6469.29,2601.23,48234.56,0
6377.57,3777.14,43630.67,0
7650.58,2284.12,33065.62,0
1762.35,3687.24,43010.37,0
9432.92,1772.84,33020.78,0
6208.74,2529.54,50761.05,0
9807.97,2280.01,49302.63,0
2443.94,3685.48,46910.1,0
9048.21,2163.52,30962.87,0
7783.31,2658.01,53011.42,0
6741.58,2513.01,28789.83,0
8085.48,2215.36,51336.99,0
6915.75,1683.68,47432.2,0
5476.88,6055.97,34223.27,0
9324.72,2077.03,25520.7,0
9082.67,1825.59,32498.0,0
8895.74,2079.21,47016.37,0
6625.62,2431.5,38185.06,0
9229.58,2049.06,46317.5,0
6204.75,1820.33,56426.81,0
4328.86,7122.95,40867.95,0
6362.71,1837.96,39987.61,0
4213.15,5355.47,52502.87,0
7973.36,2047.26,29202.2,0
9562.08,1998.17,42342.25,0
5565.28,2436.82,47473.42,0
5945.29,1878.35,32516.45,0
2711.29,3385.92,55212.56,0
5902.6,1734.84,41518.88,0
3825.93,3948.05,58631.84,0
8732.64,2181.92,28546.08,0
6704.18,3131.7,46674.45,0
6224.92,5845.02,37250.69,0
8230.54,2129.86,29881.13,0
6646.64,2087.55,51894.06,0
5713.6,2139.64,44618.05,0
7412.46,2485.77,47720.72,0
8376.24,2483.54,45296.77,0
10816.27,1924.1,40222.21,0
2731.07,4555.04,37377.71,0
6527.64,2197.66,51761.05,0
9604.12,1983.41,41539.87,0
3968.89,6823.78,51447.39,0
8097.64,2092.78,29243.1,0
6385.34,1840.61,48141.01,0
8625.5,3636.78,44734.99,0
9003.13,1672.98,25190.19,1
8708.85,1934.86,37265.15,0
9522.83,1998.07,41602.8,0
8470.29,3273.41,29225.11,0
7322.54,4056.04,44993.93,0
9119.07,2213.86,51836.33,0
8172.46,1852.69,45672.62,0
2505.63,3865.78,41847.68,0
3560.94,4891.24,33089.91,0
8026.78,1764.05,44598.81,0
6983.96,1742.53,36501.79,0
7799.97,2119.6,41798.57,0
9554.97,1919.43,35854.72,0
6072.76,1760.05,40859.88,0
5628.36,3262.85,30562.5,0
9974.4,2024.29,39820.41,0
3265.48,4356.38,49914.48,0
9435.46,2100.71,50241.6,0
7623.11,1872.52,50799.28,0
7069.34,2191.09,53746.89,0
6662.83,1963.07,42835.85,0
7356.36,2771.12,55279.07,0
5842.32,2721.0,31866.22,0
4278.36,5223.27,54787.96,0
8459.71,3333.63,47830.38,0
5785.73,2504.97,32350.76,0
4443.36,3018.94,51309.37,0
8295.71,2308.74,32381.43,0
7009.34,1995.08,45553.58,0
4795.02,3203.06,38726.06,0
4755.48,1552.42,44036.72,0
7051.75,1729.75,39245.09,0
5944.8,1840.43,42473.82,0
10193.09,1697.25,48655.71,0
7595.22,2324.49,47412.06,0
9840.9,1919.67,43323.0,0
4414.42,5467.42,29832.93,0
7086.49,2529.41,55271.45,0
8648.94,1958.2,48217.71,0
6298.05,2420.69,36816.56,0
6448.71,2253.09,38969.9,0
7939.52,1346.86,51670.0,0
9782.07,2026.25,40797.84,0
6258.69,2760.79,51477.34,0
7750.4,3405.71,42429.83,0
3067.56,2845.64,62133.23,0
10237.76,1710.62,41129.35,0
5665.97,2849.13,57333.25,0
8715.32,1650.62,29196.28,0
8813.49,1401.01,42041.53,0
11230.98,1835.94,36124.09,0
6644.78,2036.6,49383.85,0
10699.3,2499.12,48054.61,0
8860.7,1769.88,26840.86,1
7972.63,2144.75,54056.03,0
8660.74,3463.39,49602.28,0
9157.32,1996.72,35907.17,0
6130.14,2266.23,46346.41,0
7837.99,2555.33,42814.08,0
9100.92,2313.37,43662.39,0
6500.79,2116.98,55977.13,0
7746.91,1955.92,35835.38,0
3482.57,1885.91,51470.7,0
6472.72,2468.46,46866.08,0
2515.92,3913.48,33641.32,0
1672.87,3256.92,37538.0,1
10841.59,1856.34,40520.56,0
10565.42,2055.47,36940.45,0
2266.72,3641.5,40339.4,0
10034.12,2865.29,42793.76,0
9110.07,2005.78,52640.85,0
6601.15,2548.23,43176.89,0
7769.16,1834.3,32429.81,0
2470.3,4168.93,39420.0,0
5437.45,2562.63,57646.02,0
6349.84,2209.06,43449.67,0
7161.35,3200.5,48358.86,0
2228.66,3185.15,48849.72,0
7318.28,2706.21,28810.74,0
7880.13,2172.16,34134.57,0
8177.86,2242.63,47673.96,0
7231.09,4753.68,38300.78,0
5113.31,4536.93,52845.9,0
9363.49,1783.47,29118.95,0
9189.13,2285.84,50820.21,0
10440.99,1659.56,31736.31,0
8608.09,3342.44,39431.73,0
3065.57,5039.76,43174.43,0
3273.3,6633.23,50293.41,0
